year,month,day,ppm
1983,10,07,339.590
1983,10,07,339.500
1983,10,07,339.480
1983,10,07,339.440
1983,10,12,339.390
1983,10,12,339.360
1983,10,12,339.470
1983,10,12,339.540
1983,10,12,339.600
1983,10,12,339.740
1983,10,12,340.430
1983,10,12,339.480
1983,10,21,340.420
1983,10,21,340.370
1983,10,21,340.460
1983,10,21,340.450
1983,10,21,340.390
1983,10,21,340.380
1983,10,21,340.420
1983,10,21,340.380
1983,10,28,341.420
1983,10,28,341.290
1983,10,28,340.650
1983,10,28,340.770
1983,11,04,340.110
1983,11,04,340.080
1983,11,04,340.000
1983,11,04,340.220
1983,11,04,340.090
1983,11,04,340.120
1983,11,04,340.140
1983,11,04,340.170
1983,11,10,341.700
1983,11,10,367.290
1983,11,10,340.950
1983,11,10,341.450
1983,11,10,341.460
1983,11,16,339.680
1983,11,16,339.600
1983,11,17,340.630
1983,11,17,340.590
1983,11,17,340.600
1983,11,17,340.650
1983,11,17,340.830
1983,11,17,343.380
1983,11,17,340.810
1983,11,17,340.730
1983,11,25,341.440
1983,11,25,341.440
1983,11,25,341.570
1983,11,25,341.580
1983,11,25,341.550
1983,11,25,341.660
1983,12,02,341.730
1983,12,02,341.830
1983,12,02,341.710
1983,12,02,341.790
1983,12,02,341.920
1983,12,02,342.000
1983,12,02,341.810
1983,12,02,341.730
1983,12,09,342.230
1983,12,09,342.250
1983,12,09,342.320
1983,12,09,342.310
1983,12,09,342.220
1983,12,09,342.240
1983,12,16,343.250
1983,12,16,342.870
1983,12,16,342.630
1983,12,16,343.040
1983,12,16,342.680
1983,12,16,342.750
1983,12,23,343.010
1983,12,23,343.080
1983,12,23,343.040
1983,12,23,342.880
1983,12,23,342.920
1983,12,30,343.690
1983,12,30,343.660
1983,12,30,343.640
1983,12,30,343.680
1983,12,30,343.880
1983,12,30,343.640
1983,12,30,343.560
1983,12,30,343.760
1984,01,06,344.300
1984,01,06,344.330
1984,01,06,344.480
1984,01,06,344.390
1984,01,06,344.420
1984,01,06,344.550
1984,01,06,344.350
1984,01,06,344.340
1984,01,13,343.260
1984,01,13,343.230
1984,01,13,343.220
1984,01,13,343.260
1984,01,13,343.400
1984,01,13,344.260
1984,01,13,343.290
1984,01,13,343.380
1984,01,20,343.590
1984,01,20,343.530
1984,01,20,343.600
1984,01,20,343.600
1984,01,20,343.580
1984,01,20,343.580
1984,01,20,343.530
1984,01,20,343.570
1984,01,27,344.300
1984,01,27,344.280
1984,01,27,344.180
1984,01,27,344.290
1984,01,27,344.530
1984,01,27,344.290
1984,01,27,344.390
1984,01,27,344.310
1984,02,03,344.860
1984,02,03,344.850
1984,02,03,344.820
1984,02,03,344.850
1984,02,03,344.920
1984,02,03,344.860
1984,02,03,345.120
1984,02,03,345.070
1984,02,10,344.750
1984,02,10,344.680
1984,02,10,344.670
1984,02,10,344.740
1984,02,10,344.540
1984,02,10,344.580
1984,02,10,344.690
1984,02,10,344.620
1984,02,17,344.190
1984,02,17,344.170
1984,02,17,344.260
1984,02,17,344.520
1984,02,17,344.170
1984,02,17,344.160
1984,02,17,344.620
1984,02,17,344.800
1984,02,24,344.420
1984,02,24,344.390
1984,02,24,344.380
1984,02,24,344.400
1984,02,24,344.360
1984,02,24,344.360
1984,02,24,344.440
1984,02,24,344.540
1984,03,02,344.760
1984,03,02,345.070
1984,03,02,344.690
1984,03,02,344.700
1984,03,02,344.780
1984,03,02,344.840
1984,03,02,344.920
1984,03,02,345.540
1984,03,09,344.740
1984,03,09,344.730
1984,03,09,345.020
1984,03,09,344.900
1984,03,09,344.890
1984,03,09,345.210
1984,03,09,344.790
1984,03,09,345.820
1984,03,16,345.760
1984,03,16,345.780
1984,03,16,345.530
1984,03,16,345.620
1984,03,16,345.620
1984,03,16,345.630
1984,03,23,345.580
1984,03,23,347.310
1984,03,23,345.380
1984,03,23,345.410
1984,03,23,345.690
1984,03,23,345.530
1984,03,23,345.390
1984,04,03,347.980
1984,04,03,347.870
1984,04,03,347.040
1984,04,03,346.960
1984,04,06,346.890
1984,04,06,346.920
1984,04,06,346.880
1984,04,06,346.900
1984,04,06,347.070
1984,04,06,347.010
1984,04,06,346.830
1984,04,06,346.720
1984,04,10,346.080
1984,04,10,346.030
1984,04,12,346.090
1984,04,12,346.000
1984,04,12,346.040
1984,04,13,346.610
1984,04,13,346.740
1984,04,17,348.090
1984,04,17,348.880
1984,04,17,347.140
1984,04,17,347.000
1984,04,17,346.910
1984,04,17,346.910
1984,04,18,346.840
1984,04,18,346.810
1984,04,20,345.960
1984,04,20,346.170
1984,04,20,346.490
1984,04,24,351.970
1984,04,24,351.820
1984,04,24,352.070
1984,04,24,351.700
1984,04,24,350.090
1984,04,24,350.250
1984,04,25,347.910
1984,04,26,347.310
1984,04,26,347.260
1984,04,27,346.880
1984,04,27,346.880
1984,04,27,346.880
1984,04,27,346.830
1984,04,27,346.870
1984,04,30,346.810
1984,04,30,347.040
1984,05,01,347.660
1984,05,01,347.650
1984,05,01,359.960
1984,05,01,347.660
1984,05,02,347.550
1984,05,02,347.570
1984,05,04,347.810
1984,05,04,347.730
1984,05,08,347.290
1984,05,08,347.260
1984,05,08,347.130
1984,05,08,347.210
1984,05,09,346.240
1984,05,09,346.210
1984,05,09,346.480
1984,05,09,346.410
1984,05,10,348.270
1984,05,10,348.440
1984,05,15,348.020
1984,05,15,348.550
1984,05,15,347.710
1984,05,15,347.690
1984,05,15,348.260
1984,05,15,347.910
1984,05,16,347.790
1984,05,16,347.840
1984,05,16,347.510
1984,05,16,347.520
1984,05,17,347.440
1984,05,17,347.460
1984,05,18,346.590
1984,05,18,346.730
1984,05,22,347.580
1984,05,22,347.570
1984,05,23,346.950
1984,05,23,347.020
1984,05,23,347.090
1984,05,23,346.950
1984,05,23,346.930
1984,05,30,347.220
1984,05,30,347.130
1984,05,30,347.180
1984,05,30,347.230
1984,05,30,347.700
1984,05,30,347.300
1984,05,30,347.120
1984,05,30,347.190
1984,06,06,347.090
1984,06,06,347.080
1984,06,06,346.930
1984,06,06,347.070
1984,06,06,346.920
1984,06,06,346.870
1984,06,06,347.180
1984,06,06,347.070
1984,06,13,346.980
1984,06,13,346.890
1984,06,13,346.970
1984,06,13,346.930
1984,06,13,347.290
1984,06,13,347.250
1984,06,13,347.380
1984,06,13,347.450
1984,06,19,346.320
1984,06,19,346.290
1984,06,19,346.370
1984,06,19,346.480
1984,06,19,346.270
1984,06,19,346.170
1984,06,27,346.190
1984,06,27,364.130
1984,06,27,346.080
1984,06,27,346.290
1984,06,27,346.120
1984,06,27,346.230
1984,07,03,345.210
1984,07,03,345.180
1984,07,03,345.210
1984,07,03,345.230
1984,07,11,345.970
1984,07,11,345.910
1984,07,11,345.870
1984,07,11,345.930
1984,07,11,346.550
1984,07,11,346.590
1984,07,18,345.150
1984,07,18,345.260
1984,07,20,344.840
1984,07,20,344.690
1984,07,26,343.890
1984,07,26,343.970
1984,07,26,343.990
1984,07,26,344.170
1984,08,03,342.960
1984,08,03,342.940
1984,08,03,343.100
1984,08,03,342.960
1984,08,03,342.380
1984,08,03,342.420
1984,08,10,343.450
1984,08,10,343.480
1984,08,10,343.410
1984,08,10,343.310
1984,08,10,343.420
1984,08,10,343.600
1984,08,10,343.400
1984,08,17,343.280
1984,08,17,343.200
1984,08,17,344.280
1984,08,17,343.720
1984,08,17,343.500
1984,08,17,343.490
1984,08,17,343.370
1984,08,17,343.500
1984,08,24,342.020
1984,08,24,342.010
1984,08,24,341.920
1984,08,24,342.100
1984,08,24,342.250
1984,08,24,342.170
1984,08,24,342.240
1984,08,24,342.320
1984,08,31,342.710
1984,08,31,342.740
1984,08,31,342.780
1984,08,31,342.850
1984,08,31,343.370
1984,08,31,343.680
1984,08,31,342.950
1984,08,31,342.930
1984,09,07,339.840
1984,09,07,339.820
1984,09,07,339.680
1984,09,07,339.630
1984,09,07,340.320
1984,09,07,340.440
1984,09,07,341.040
1984,09,07,339.820
1984,09,14,340.400
1984,09,14,340.390
1984,09,14,340.540
1984,09,14,340.540
1984,09,14,340.440
1984,09,14,340.430
1984,09,14,340.810
1984,09,14,341.420
1984,09,21,340.720
1984,09,21,340.740
1984,09,21,340.630
1984,09,21,340.640
1984,09,21,340.960
1984,09,21,341.430
1984,09,21,341.010
1984,09,21,343.620
1984,09,28,341.000
1984,09,28,341.000
1984,09,28,340.980
1984,09,28,340.990
1984,09,28,340.880
1984,09,28,340.910
1984,09,28,341.760
1984,09,28,341.740
1984,10,05,341.280
1984,10,05,341.290
1984,10,05,341.530
1984,10,05,341.560
1984,10,05,342.110
1984,10,05,341.950
1984,10,05,341.910
1984,10,05,341.490
1984,10,12,341.550
1984,10,12,341.460
1984,10,12,342.010
1984,10,12,342.180
1984,10,12,341.980
1984,10,12,342.130
1984,10,12,341.710
1984,10,12,341.740
1984,10,19,341.360
1984,10,19,341.380
1984,10,19,341.480
1984,10,19,341.380
1984,10,19,341.510
1984,10,19,341.330
1984,10,19,341.780
1984,10,19,341.480
1984,10,26,341.760
1984,10,26,341.820
1984,10,26,341.800
1984,10,26,341.760
1984,10,26,341.820
1984,10,26,341.850
1984,11,02,341.930
1984,11,02,341.990
1984,11,02,342.200
1984,11,02,342.130
1984,11,02,342.260
1984,11,02,342.440
1984,11,02,342.260
1984,11,02,342.250
1984,11,09,342.500
1984,11,09,342.490
1984,11,09,342.480
1984,11,09,342.550
1984,11,09,342.700
1984,11,09,342.590
1984,11,09,342.880
1984,11,09,342.650
1984,11,16,343.200
1984,11,16,343.220
1984,11,16,343.240
1984,11,16,343.320
1984,11,16,343.500
1984,11,16,343.480
1984,11,16,343.870
1984,11,16,343.600
1984,11,23,343.090
1984,11,23,343.110
1984,11,30,343.740
1984,11,30,343.690
1984,11,30,343.640
1984,11,30,359.000
1984,11,30,343.730
1984,11,30,343.670
1984,11,30,343.640
1984,11,30,344.080
1984,12,07,343.290
1984,12,07,343.200
1984,12,07,343.310
1984,12,07,343.660
1984,12,07,344.200
1984,12,07,344.210
1984,12,07,343.220
1984,12,07,343.100
1984,12,14,343.410
1984,12,14,343.510
1984,12,14,343.690
1984,12,14,343.640
1984,12,14,343.700
1984,12,14,343.490
1984,12,14,342.990
1984,12,14,343.080
1984,12,21,344.420
1984,12,21,344.380
1984,12,21,344.360
1984,12,21,344.490
1984,12,21,344.460
1984,12,21,344.370
1984,12,28,344.220
1984,12,28,344.250
1984,12,28,344.460
1984,12,28,344.340
1985,01,04,346.840
1985,01,04,346.940
1985,01,04,346.350
1985,01,04,346.390
1985,01,09,345.450
1985,01,09,344.740
1985,01,09,344.840
1985,01,09,344.850
1985,01,09,345.060
1985,01,09,345.050
1985,01,18,344.780
1985,01,18,344.830
1985,01,18,345.010
1985,01,18,344.840
1985,01,18,344.920
1985,01,18,345.310
1985,01,18,344.840
1985,01,18,344.750
1985,01,25,344.370
1985,01,25,344.140
1985,01,25,343.790
1985,01,25,343.790
1985,01,25,343.760
1985,01,25,343.770
1985,02,01,345.450
1985,02,01,345.500
1985,02,01,351.280
1985,02,01,346.540
1985,02,01,347.850
1985,02,01,362.650
1985,02,01,345.710
1985,02,01,345.540
1985,02,08,345.070
1985,02,08,345.070
1985,02,08,345.180
1985,02,08,345.230
1985,02,08,350.190
1985,02,08,345.130
1985,02,08,345.020
1985,02,08,344.970
1985,02,15,345.250
1985,02,15,345.160
1985,02,15,345.590
1985,02,15,345.640
1985,02,15,345.580
1985,02,15,345.560
1985,02,15,344.400
1985,02,15,344.470
1985,02,22,346.320
1985,02,22,346.290
1985,02,22,346.510
1985,02,22,346.540
1985,02,22,346.140
1985,02,22,346.180
1985,02,27,346.090
1985,02,27,346.250
1985,02,27,374.890
1985,02,27,345.740
1985,03,08,347.840
1985,03,08,347.420
1985,03,08,347.580
1985,03,08,347.440
1985,03,08,347.560
1985,03,08,347.720
1985,03,08,347.390
1985,03,15,347.030
1985,03,15,347.110
1985,03,15,347.510
1985,03,15,350.270
1985,03,15,347.180
1985,03,15,347.450
1985,03,15,347.070
1985,03,15,347.070
1985,03,22,347.600
1985,03,22,347.440
1985,03,22,347.590
1985,03,22,349.440
1985,03,22,350.280
1985,03,22,350.210
1985,03,22,347.190
1985,03,22,347.220
1985,03,30,347.640
1985,03,30,349.400
1985,03,30,347.880
1985,03,30,347.740
1985,03,30,347.020
1985,03,30,346.970
1985,04,05,346.860
1985,04,05,346.520
1985,04,05,346.550
1985,04,05,346.560
1985,04,05,346.810
1985,04,05,346.900
1985,04,05,346.660
1985,04,05,346.700
1985,04,12,347.800
1985,04,12,347.850
1985,04,12,348.000
1985,04,12,348.100
1985,04,12,348.210
1985,04,12,348.090
1985,04,12,347.610
1985,04,12,347.650
1985,04,19,348.160
1985,04,19,348.110
1985,04,19,348.280
1985,04,19,348.440
1985,04,19,348.320
1985,04,19,348.230
1985,04,19,347.920
1985,04,19,347.960
1985,04,26,348.400
1985,04,26,348.470
1985,04,26,348.550
1985,04,26,348.670
1985,04,26,348.440
1985,04,26,348.390
1985,04,26,348.080
1985,04,26,348.150
1985,05,03,348.720
1985,05,03,348.670
1985,05,03,348.700
1985,05,03,348.730
1985,05,03,348.830
1985,05,03,348.830
1985,05,03,348.580
1985,05,03,348.550
1985,05,10,348.710
1985,05,10,349.750
1985,05,10,348.730
1985,05,10,348.710
1985,05,10,348.670
1985,05,10,348.880
1985,05,10,348.940
1985,05,10,348.810
1985,05,17,349.820
1985,05,17,348.900
1985,05,17,348.890
1985,05,17,349.010
1985,05,17,346.570
1985,05,17,349.040
1985,05,17,349.070
1985,05,17,348.990
1985,05,17,349.320
1985,05,24,347.670
1985,05,24,347.570
1985,05,24,347.570
1985,05,24,347.640
1985,05,24,347.530
1985,05,24,347.590
1985,05,24,347.550
1985,05,24,347.630
1985,05,31,349.630
1985,05,31,349.580
1985,05,31,349.450
1985,05,31,349.510
1985,05,31,349.370
1985,05,31,349.340
1985,05,31,349.650
1985,05,31,349.490
1985,06,07,350.400
1985,06,07,348.280
1985,06,07,353.700
1985,06,07,348.580
1985,06,07,348.390
1985,06,07,348.390
1985,06,07,348.360
1985,06,07,348.300
1985,06,14,347.960
1985,06,14,348.060
1985,06,14,348.160
1985,06,14,348.180
1985,06,14,348.240
1985,06,14,348.190
1985,06,14,348.060
1985,06,14,348.020
1985,06,21,348.130
1985,06,21,348.030
1985,06,21,348.140
1985,06,21,348.140
1985,06,21,348.170
1985,06,21,348.130
1985,06,21,348.070
1985,06,21,348.100
1985,06,28,347.460
1985,06,28,347.500
1985,06,28,347.390
1985,06,28,347.320
1985,06,28,347.340
1985,06,28,347.330
1985,06,28,347.830
1985,06,28,347.650
1985,07,05,346.970
1985,07,05,346.890
1985,07,05,346.660
1985,07,05,346.700
1985,07,05,346.790
1985,07,05,347.220
1985,07,05,346.950
1985,07,05,346.720
1985,07,12,346.750
1985,07,12,346.780
1985,07,12,346.840
1985,07,12,346.650
1985,07,12,346.940
1985,07,12,346.830
1985,07,12,346.800
1985,07,12,346.910
1985,07,19,346.350
1985,07,19,346.330
1985,07,19,346.330
1985,07,19,346.790
1985,07,19,346.390
1985,07,19,346.470
1985,07,19,346.310
1985,07,19,346.300
1985,07,25,345.380
1985,07,25,345.590
1985,07,25,345.590
1985,07,25,345.510
1985,07,25,345.470
1985,07,25,345.520
1985,08,03,345.470
1985,08,03,345.500
1985,08,03,345.440
1985,08,03,345.540
1985,08,03,345.500
1985,08,03,345.570
1985,08,09,344.250
1985,08,09,344.220
1985,08,09,344.460
1985,08,09,344.250
1985,08,09,344.380
1985,08,09,344.480
1985,08,09,344.230
1985,08,09,344.250
1985,08,16,342.900
1985,08,16,357.840
1985,08,16,342.750
1985,08,16,342.740
1985,08,16,342.760
1985,08,16,342.840
1985,08,16,342.990
1985,08,16,342.700
1985,08,23,343.900
1985,08,23,343.770
1985,08,23,342.000
1985,08,23,340.900
1985,08,23,343.850
1985,08,23,343.800
1985,08,23,343.690
1985,08,23,343.680
1985,08,30,342.780
1985,08,30,342.840
1985,08,30,342.640
1985,08,30,342.860
1985,08,30,342.920
1985,08,30,342.840
1985,08,30,342.670
1985,08,30,342.920
1985,09,06,344.590
1985,09,06,344.600
1985,09,06,344.660
1985,09,06,344.530
1985,09,06,343.570
1985,09,06,343.490
1985,09,13,343.600
1985,09,13,343.790
1985,09,13,343.410
1985,09,13,343.560
1985,09,13,343.600
1985,09,13,343.710
1985,09,13,344.190
1985,09,13,344.200
1985,09,20,342.400
1985,09,20,342.570
1985,09,20,342.550
1985,09,20,342.460
1985,09,20,342.650
1985,09,20,342.700
1985,09,20,342.600
1985,09,20,342.560
1985,09,27,342.180
1985,09,27,342.080
1985,09,27,343.330
1985,09,27,341.990
1985,09,27,342.360
1985,09,27,342.290
1985,09,27,342.250
1985,09,27,342.220
1985,10,04,342.140
1985,10,04,342.190
1985,10,04,342.070
1985,10,04,342.210
1985,10,04,342.670
1985,10,04,342.830
1985,10,04,342.490
1985,10,04,342.470
1985,10,11,342.390
1985,10,11,342.450
1985,10,11,342.330
1985,10,11,342.110
1985,10,11,342.580
1985,10,11,342.520
1985,10,11,342.370
1985,10,11,342.400
1985,10,18,343.240
1985,10,18,343.210
1985,10,18,343.250
1985,10,18,343.180
1985,10,18,343.240
1985,10,18,343.270
1985,10,25,343.150
1985,10,25,343.110
1985,10,25,344.590
1985,10,25,344.080
1985,10,25,343.510
1985,10,25,343.660
1985,10,25,343.150
1985,10,25,343.210
1985,11,01,343.140
1985,11,01,343.080
1985,11,01,342.980
1985,11,01,342.950
1985,11,01,343.790
1985,11,01,343.280
1985,11,01,343.020
1985,11,01,343.020
1985,11,08,343.520
1985,11,08,343.510
1985,11,08,343.390
1985,11,08,343.430
1985,11,08,343.640
1985,11,08,343.630
1985,11,08,343.460
1985,11,08,343.470
1985,11,15,344.300
1985,11,15,344.230
1985,11,15,344.260
1985,11,15,344.430
1985,11,15,344.250
1985,11,15,344.270
1985,11,15,344.310
1985,11,15,344.270
1985,11,22,344.230
1985,11,22,344.140
1985,11,22,344.210
1985,11,22,344.230
1985,11,22,344.510
1985,11,22,344.440
1985,11,22,344.160
1985,11,22,344.230
1985,11,29,345.050
1985,11,29,345.010
1985,11,29,345.190
1985,11,29,345.120
1985,12,06,345.070
1985,12,06,344.980
1985,12,06,344.730
1985,12,06,346.850
1985,12,06,345.150
1985,12,06,345.070
1985,12,06,344.930
1985,12,06,344.970
1985,12,12,345.050
1985,12,12,345.090
1985,12,13,345.150
1985,12,13,344.910
1985,12,13,344.880
1985,12,13,354.570
1985,12,13,345.210
1985,12,13,345.140
1985,12,20,345.150
1985,12,20,344.900
1985,12,20,344.770
1985,12,20,345.410
1985,12,20,345.330
1985,12,20,345.170
1985,12,20,345.090
1985,12,20,345.110
1985,12,27,345.310
1985,12,27,345.480
1985,12,27,345.790
1985,12,27,345.780
1985,12,27,346.120
1985,12,27,345.870
1986,01,03,346.120
1986,01,03,346.370
1986,01,03,346.290
1986,01,03,346.110
1986,01,03,346.230
1986,01,03,346.250
1986,01,10,346.110
1986,01,10,345.850
1986,01,10,345.790
1986,01,10,346.170
1986,01,10,346.020
1986,01,10,346.080
1986,01,10,346.020
1986,01,10,346.110
1986,01,17,345.600
1986,01,17,345.820
1986,01,17,345.160
1986,01,17,350.800
1986,01,17,346.200
1986,01,17,346.170
1986,01,17,346.000
1986,01,17,346.150
1986,01,24,346.510
1986,01,24,346.450
1986,01,24,346.480
1986,01,24,346.480
1986,01,24,346.610
1986,01,24,346.650
1986,01,24,346.440
1986,01,24,346.420
1986,01,31,345.620
1986,01,31,346.190
1986,01,31,346.040
1986,01,31,346.370
1986,01,31,346.370
1986,01,31,346.310
1986,01,31,346.190
1986,01,31,346.210
1986,02,07,346.850
1986,02,07,346.720
1986,02,07,346.770
1986,02,07,346.900
1986,02,07,347.010
1986,02,07,347.110
1986,02,07,346.700
1986,02,07,346.700
1986,02,14,346.620
1986,02,14,346.770
1986,02,14,346.710
1986,02,14,346.860
1986,02,14,346.850
1986,02,14,346.820
1986,02,14,346.690
1986,02,14,346.690
1986,02,21,346.640
1986,02,21,346.650
1986,02,21,346.560
1986,02,21,346.670
1986,02,21,346.650
1986,02,21,346.700
1986,02,21,346.660
1986,02,21,346.680
1986,02,28,346.450
1986,02,28,346.920
1986,02,28,347.070
1986,02,28,347.080
1986,02,28,347.070
1986,02,28,347.050
1986,03,07,346.540
1986,03,07,346.540
1986,03,07,345.910
1986,03,07,346.510
1986,03,07,346.560
1986,03,07,346.560
1986,03,07,348.280
1986,03,07,346.500
1986,03,14,347.470
1986,03,14,347.410
1986,03,14,347.260
1986,03,14,347.380
1986,03,14,347.450
1986,03,14,347.320
1986,03,21,349.360
1986,03,21,349.300
1986,03,21,349.460
1986,03,21,349.470
1986,03,21,348.610
1986,03,21,348.720
1986,03,28,348.520
1986,03,28,351.380
1986,03,28,348.570
1986,03,28,348.520
1986,04,04,348.630
1986,04,04,348.610
1986,04,04,347.020
1986,04,04,348.560
1986,04,04,348.370
1986,04,04,348.460
1986,04,11,349.370
1986,04,11,349.410
1986,04,11,348.630
1986,04,11,349.220
1986,04,11,349.270
1986,04,11,349.310
1986,04,18,349.040
1986,04,18,348.950
1986,04,18,349.220
1986,04,18,348.910
1986,04,18,349.080
1986,04,18,349.180
1986,04,25,350.310
1986,04,25,350.360
1986,04,25,350.090
1986,04,25,350.810
1986,04,25,350.290
1986,04,25,350.290
1986,05,02,349.660
1986,05,02,349.470
1986,05,02,349.070
1986,05,02,349.780
1986,05,02,349.460
1986,05,02,349.430
1986,05,09,349.690
1986,05,09,349.800
1986,05,09,349.840
1986,05,09,349.860
1986,05,09,349.700
1986,05,09,349.730
1986,05,16,350.010
1986,05,16,349.910
1986,05,16,349.820
1986,05,16,349.910
1986,05,16,349.840
1986,05,16,349.770
1986,05,23,349.980
1986,05,23,349.870
1986,05,23,350.000
1986,05,23,349.940
1986,05,23,350.030
1986,05,23,349.950
1986,05,30,350.590
1986,05,30,350.570
1986,05,30,350.530
1986,05,30,350.590
1986,05,30,350.320
1986,05,30,350.380
1986,06,06,349.430
1986,06,06,349.340
1986,06,06,348.510
1986,06,06,349.120
1986,06,06,349.210
1986,06,06,349.240
1986,06,13,348.100
1986,06,13,349.280
1986,06,13,349.100
1986,06,13,349.040
1986,06,13,348.970
1986,06,13,348.990
1986,06,20,349.070
1986,06,20,349.170
1986,06,20,349.010
1986,06,20,349.430
1986,06,20,349.130
1986,06,20,349.200
1986,06,26,348.430
1986,06,26,348.620
1986,06,26,348.120
1986,06,26,349.200
1986,06,26,348.330
1986,06,26,348.360
1986,07,03,347.940
1986,07,03,348.460
1986,07,03,347.160
1986,07,03,349.060
1986,07,03,348.210
1986,07,03,348.280
1986,07,03,345.710
1986,07,03,346.510
1986,07,03,348.110
1986,07,03,348.270
1986,07,03,347.950
1986,07,03,349.520
1986,07,03,347.900
1986,07,03,349.240
1986,07,11,346.490
1986,07,11,346.450
1986,07,11,348.280
1986,07,11,347.980
1986,07,11,346.000
1986,07,11,346.060
1986,07,18,347.460
1986,07,18,347.330
1986,07,18,347.160
1986,07,18,347.420
1986,07,18,347.370
1986,07,18,347.510
1986,07,25,347.390
1986,07,25,347.360
1986,07,25,347.230
1986,07,25,347.420
1986,07,25,347.300
1986,07,25,347.340
1986,08,01,345.440
1986,08,01,345.170
1986,08,01,344.620
1986,08,01,345.680
1986,08,01,345.110
1986,08,01,345.210
1986,08,07,346.270
1986,08,07,346.120
1986,08,07,344.990
1986,08,07,346.360
1986,08,07,346.050
1986,08,07,346.180
1986,08,15,345.370
1986,08,15,345.460
1986,08,15,344.480
1986,08,15,345.890
1986,08,15,345.520
1986,08,15,345.670
1986,08,22,344.390
1986,08,22,344.380
1986,08,22,344.970
1986,08,22,344.500
1986,08,22,344.440
1986,08,29,344.280
1986,08,29,344.290
1986,08,29,344.010
1986,08,29,344.850
1986,08,29,344.480
1986,08,29,344.460
1986,09,05,344.210
1986,09,05,344.090
1986,09,05,343.200
1986,09,05,344.870
1986,09,05,344.270
1986,09,05,344.240
1986,09,12,344.720
1986,09,12,344.560
1986,09,12,344.640
1986,09,12,344.930
1986,09,12,344.650
1986,09,12,344.660
1986,09,19,344.300
1986,09,19,344.250
1986,09,19,344.750
1986,09,19,344.790
1986,09,19,344.370
1986,09,19,344.280
1986,09,26,343.550
1986,09,26,343.170
1986,09,26,343.180
1986,09,26,343.270
1986,09,26,343.350
1986,09,26,343.280
1986,10,03,343.540
1986,10,03,343.480
1986,10,03,344.760
1986,10,03,348.160
1986,10,03,343.670
1986,10,03,343.590
1986,10,10,343.860
1986,10,10,343.680
1986,10,10,343.710
1986,10,10,343.780
1986,10,10,343.550
1986,10,10,343.600
1986,10,17,343.870
1986,10,17,343.760
1986,10,17,343.480
1986,10,17,343.690
1986,10,17,343.710
1986,10,17,343.590
1986,10,24,343.230
1986,10,24,343.220
1986,10,24,343.170
1986,10,24,343.270
1986,10,24,343.390
1986,10,31,345.090
1986,10,31,345.290
1986,10,31,344.960
1986,10,31,344.950
1986,10,31,343.880
1986,10,31,343.700
1986,11,07,344.830
1986,11,07,345.010
1986,11,07,344.930
1986,11,07,344.960
1986,11,07,345.130
1986,11,07,345.180
1986,11,14,345.340
1986,11,14,345.280
1986,11,14,345.320
1986,11,14,345.820
1986,11,14,346.000
1986,11,14,346.000
1986,11,21,345.200
1986,11,21,345.160
1986,11,21,348.080
1986,11,21,345.320
1986,11,21,345.620
1986,11,21,345.440
1986,11,29,347.240
1986,11,29,347.040
1986,11,29,346.760
1986,11,29,346.450
1986,11,29,346.540
1986,11,29,346.160
1986,12,05,346.400
1986,12,05,346.360
1986,12,05,346.830
1986,12,05,346.580
1986,12,05,346.500
1986,12,05,346.450
1986,12,12,346.940
1986,12,12,347.050
1986,12,12,347.110
1986,12,12,346.940
1986,12,12,346.900
1986,12,19,347.430
1986,12,19,347.240
1986,12,19,347.160
1986,12,19,347.040
1986,12,19,347.300
1986,12,19,347.200
1986,12,26,347.010
1986,12,26,349.690
1986,12,26,346.310
1986,12,26,346.440
1986,12,26,345.770
1986,12,26,345.840
1986,12,31,347.290
1986,12,31,334.090
1986,12,31,347.240
1986,12,31,347.150
1986,12,31,346.850
1986,12,31,346.860
1987,01,09,347.380
1987,01,09,347.480
1987,01,09,347.210
1987,01,09,347.190
1987,01,09,347.610
1987,01,09,347.620
1987,01,16,347.600
1987,01,16,347.590
1987,01,16,347.590
1987,01,16,347.560
1987,01,16,347.510
1987,01,16,347.530
1987,01,23,347.890
1987,01,23,347.890
1987,01,23,347.780
1987,01,23,347.710
1987,01,30,348.090
1987,01,30,348.040
1987,01,30,347.710
1987,01,30,347.860
1987,01,30,347.860
1987,01,30,347.570
1987,02,06,347.650
1987,02,06,347.570
1987,02,06,347.470
1987,02,06,347.410
1987,02,06,347.510
1987,02,06,347.510
1987,02,13,348.440
1987,02,13,348.260
1987,02,13,348.030
1987,02,13,348.110
1987,02,13,347.930
1987,02,13,347.900
1987,02,20,349.060
1987,02,20,349.090
1987,02,20,349.150
1987,02,20,348.900
1987,02,20,348.740
1987,02,20,348.740
1987,02,27,349.790
1987,02,27,348.450
1987,02,27,349.590
1987,02,27,349.870
1987,02,27,349.690
1987,02,27,349.640
1987,03,06,348.440
1987,03,06,348.590
1987,03,06,348.690
1987,03,06,348.800
1987,03,06,348.520
1987,03,06,348.560
1987,03,13,348.510
1987,03,13,348.430
1987,03,13,349.320
1987,03,13,349.570
1987,03,13,348.430
1987,03,13,348.370
1987,03,20,349.540
1987,03,20,349.260
1987,03,20,349.250
1987,03,20,349.430
1987,03,20,349.130
1987,03,20,349.270
1987,03,27,350.230
1987,03,27,350.390
1987,03,27,350.160
1987,03,27,350.410
1987,03,27,350.040
1987,03,27,350.140
1987,04,03,351.070
